time,site,ip,hop_num,min_rtt,avg_rtt,max_rtt
2021-04-22 01:23:08.228533+00:00,docs.python.org,96.120.88.185,2,12.221,17.873,24.43
2021-04-22 01:23:08.228797+00:00,docs.python.org,96.110.177.73,3,14.181,15.373,16.606
2021-04-22 01:23:08.228977+00:00,docs.python.org,69.139.199.197,4,12.94,23.492,42.775
2021-04-22 01:23:08.229149+00:00,docs.python.org,96.110.41.125,5,12.954,13.994,16.379
2021-04-22 01:23:08.229319+00:00,docs.python.org,96.110.41.206,6,11.195,12.685,14.835
2021-04-22 01:23:08.229487+00:00,docs.python.org,75.149.231.94,7,11.807,15.84,27.321
2021-04-22 01:23:08.229653+00:00,docs.python.org,151.101.188.223,8,10.906,12.706,15.002
2021-04-22 01:23:28.265412+00:00,www.cplusplus.com,10.0.0.1,1,2.499,13.19,30.767
2021-04-22 01:23:28.265976+00:00,www.cplusplus.com,96.120.88.185,2,12.6,13.314,14.253
2021-04-22 01:23:28.266173+00:00,www.cplusplus.com,96.110.177.73,3,11.944,14.231,20.346
2021-04-22 01:23:28.266356+00:00,www.cplusplus.com,69.139.199.197,4,13.151,15.458,20.127
2021-04-22 01:23:28.266533+00:00,www.cplusplus.com,96.110.41.125,5,12.553,15.365,21.967
2021-04-22 01:23:28.266726+00:00,www.cplusplus.com,96.110.41.206,6,12.186,14.636,22.648
2021-04-22 01:23:28.266899+00:00,www.cplusplus.com,142.44.208.141,7,13.182,17.522,21.458
2021-04-22 01:23:28.267079+00:00,www.cplusplus.com,198.27.73.227,8,60.464,61.413,62.212
2021-04-22 01:23:28.267246+00:00,www.cplusplus.com,192.99.146.140,9,78.791,81.961,90.617
2021-04-22 01:23:28.267411+00:00,www.cplusplus.com,198.27.73.98,11,78.551,79.694,80.589
2021-04-22 01:23:28.267580+00:00,www.cplusplus.com,144.217.110.12,12,76.626,79.59,84.227
2021-04-22 01:23:37.428163+00:00,oiala.ai,10.0.0.1,1,2.061,2.619,4.048
2021-04-22 01:23:37.428585+00:00,oiala.ai,96.120.88.185,2,12.304,13.963,19.002
2021-04-22 01:23:37.428890+00:00,oiala.ai,96.110.177.73,3,11.961,14.14,21.215
2021-04-22 01:23:37.429067+00:00,oiala.ai,69.139.199.197,4,12.01,14.134,18.958
2021-04-22 01:23:37.429238+00:00,oiala.ai,96.110.41.121,5,11.846,13.088,14.165
2021-04-22 01:23:37.429404+00:00,oiala.ai,96.110.46.30,6,11.959,13.003,14.568
2021-04-22 01:23:37.429565+00:00,oiala.ai,96.110.37.178,7,13.84,17.016,24.423
2021-04-22 01:23:37.429725+00:00,oiala.ai,96.110.38.89,8,20.668,25.027,31.463
2021-04-22 01:23:37.429884+00:00,oiala.ai,96.110.45.185,9,22.064,26.371,31.933
2021-04-22 01:23:37.430042+00:00,oiala.ai,96.110.33.62,10,22.179,24.731,29.766
2021-04-22 01:23:37.430202+00:00,oiala.ai,50.242.151.226,11,22.625,29.567,41.788
2021-04-22 01:23:37.430361+00:00,oiala.ai,104.21.44.243,12,20.722,30.701,50.828
2021-04-22 02:21:25.000266+00:00,docs.google.com,10.0.0.1,1,2.331,3.279,5.172
2021-04-22 02:21:25.000551+00:00,docs.google.com,96.120.88.185,2,12.527,21.142,29.819
2021-04-22 02:21:25.000727+00:00,docs.google.com,96.110.177.73,3,13.608,18.158,25.291
2021-04-22 02:21:25.000814+00:00,docs.google.com,69.139.199.197,4,12.524,31.238,60.533
2021-04-22 02:21:25.000897+00:00,docs.google.com,68.86.143.93,5,13.199,24.132,49.237
2021-04-22 02:21:25.000979+00:00,docs.google.com,96.112.146.18,6,12.136,18.964,25.212
2021-04-22 02:21:25.001062+00:00,docs.google.com,74.125.37.224,7,18.492,19.542,20.869
2021-04-22 02:21:25.001141+00:00,docs.google.com,108.170.237.107,8,12.097,14.997,17.067
2021-04-22 02:21:25.001218+00:00,docs.google.com,216.58.194.206,9,12.946,19.166,33.306
2021-04-22 02:21:28.861528+00:00,stackoverflow.com,10.0.0.1,1,1.447,2.36,3.278
2021-04-22 02:21:28.861938+00:00,stackoverflow.com,96.120.88.185,2,11.718,18.336,31.922
2021-04-22 02:21:28.862227+00:00,stackoverflow.com,96.110.177.73,3,12.776,15.084,20.193
2021-04-22 02:21:28.862407+00:00,stackoverflow.com,69.139.199.197,4,14.222,19.359,26.938
2021-04-22 02:21:28.862580+00:00,stackoverflow.com,96.110.41.125,5,12.672,16.219,20.081
2021-04-22 02:21:28.862749+00:00,stackoverflow.com,96.110.41.222,6,12.963,19.593,41.815
2021-04-22 02:21:28.862915+00:00,stackoverflow.com,50.208.232.162,7,13.897,20.657,29.821
2021-04-22 02:21:28.863078+00:00,stackoverflow.com,151.101.1.69,8,11.49,16.788,29.161
2021-04-22 02:21:35.414138+00:00,calendar.google.com,10.0.0.1,1,2.211,3.084,5.516
2021-04-22 02:21:35.414548+00:00,calendar.google.com,96.120.88.185,2,13.52,21.434,29.821
2021-04-22 02:21:35.414856+00:00,calendar.google.com,96.110.177.73,3,13.064,15.94,21.211
2021-04-22 02:21:35.415035+00:00,calendar.google.com,69.139.199.197,4,15.389,21.667,32.269
2021-04-22 02:21:35.415205+00:00,calendar.google.com,68.86.143.93,5,12.801,37.506,125.035
2021-04-22 02:21:35.415372+00:00,calendar.google.com,96.112.146.22,6,11.601,16.876,26.469
2021-04-22 02:21:35.415536+00:00,calendar.google.com,108.170.226.52,7,12.933,16.211,23.169
2021-04-22 02:21:35.415697+00:00,calendar.google.com,142.250.238.167,8,12.561,15.02,21.739
2021-04-22 02:21:35.415859+00:00,calendar.google.com,142.250.72.206,9,10.772,14.816,19.983
2021-04-22 02:21:40.060289+00:00,sites.google.com,10.0.0.1,1,2.645,3.292,4.702
2021-04-22 02:21:40.060701+00:00,sites.google.com,96.120.88.185,2,12.808,20.235,40.217
2021-04-22 02:21:40.061022+00:00,sites.google.com,96.110.177.73,3,12.832,15.418,19.982
2021-04-22 02:21:40.061200+00:00,sites.google.com,69.139.199.197,4,12.595,18.879,25.907
2021-04-22 02:21:40.061369+00:00,sites.google.com,68.86.143.93,5,11.63,13.577,15.26
2021-04-22 02:21:40.061535+00:00,sites.google.com,96.112.146.22,6,11.964,16.413,22.558
2021-04-22 02:21:40.061698+00:00,sites.google.com,108.170.226.52,7,14.845,18.523,31.937
2021-04-22 02:21:40.061859+00:00,sites.google.com,108.170.236.63,8,12.042,13.148,14.215
2021-04-22 02:21:40.062018+00:00,sites.google.com,172.217.5.110,9,11.695,15.743,20.832
2021-04-22 02:22:18.681090+00:00,github.com,10.0.0.1,1,1.865,2.86,3.54
2021-04-22 02:22:18.681509+00:00,github.com,96.120.88.185,2,12.37,17.907,24.69
2021-04-22 02:22:18.681751+00:00,github.com,96.110.177.73,3,12.353,18.664,29.64
2021-04-22 02:22:18.681931+00:00,github.com,69.139.199.197,4,14.139,17.051,25.56
2021-04-22 02:22:18.682128+00:00,github.com,96.110.41.117,5,13.137,14.629,16.388
2021-04-22 02:22:18.682300+00:00,github.com,96.110.33.86,6,13.312,17.954,23.615
2021-04-22 02:22:18.682483+00:00,github.com,50.208.233.210,7,13.138,16.233,21.831
2021-04-22 02:22:18.682651+00:00,github.com,62.115.115.217,8,13.717,16.932,23.202
2021-04-22 02:22:18.682817+00:00,github.com,62.115.118.168,9,32.611,36.897,49.87
2021-04-22 02:22:18.682984+00:00,github.com,62.115.175.97,10,33.926,37.108,43.672
2021-04-22 02:22:18.683148+00:00,github.com,192.30.255.112,14,32.411,34.474,37.069
2021-04-22 02:22:26.130981+00:00,realpython.com,10.0.0.1,1,2.476,3.17,4.584
2021-04-22 02:22:26.131398+00:00,realpython.com,96.120.88.185,2,13.132,23.353,39.884
2021-04-22 02:22:26.131692+00:00,realpython.com,96.110.177.73,3,12.512,13.693,15.104
2021-04-22 02:22:26.131872+00:00,realpython.com,69.139.199.197,4,13.563,17.195,23.419
2021-04-22 02:22:26.132044+00:00,realpython.com,96.110.41.125,5,12.429,13.719,14.848
2021-04-22 02:22:26.132213+00:00,realpython.com,96.110.46.42,6,13.403,14.438,15.823
2021-04-22 02:22:26.132379+00:00,realpython.com,96.110.37.170,7,14.861,19.406,25.077
2021-04-22 02:22:26.132541+00:00,realpython.com,68.86.88.18,8,14.554,16.558,22.412
2021-04-22 02:22:26.132703+00:00,realpython.com,66.208.228.6,9,14.871,31.539,40.018
2021-04-22 02:22:26.132864+00:00,realpython.com,104.22.17.171,10,13.045,22.927,27.544
2021-04-22 02:22:33.163745+00:00,medium.com,10.0.0.1,1,2.397,3.374,4.168
2021-04-22 02:22:33.164168+00:00,medium.com,96.120.88.185,2,11.708,13.664,14.711
2021-04-22 02:22:33.164457+00:00,medium.com,96.110.177.73,3,13.842,16.902,21.911
2021-04-22 02:22:33.164635+00:00,medium.com,69.139.199.197,4,13.122,25.889,53.429
2021-04-22 02:22:33.164804+00:00,medium.com,96.110.41.113,5,13.026,16.051,21.994
2021-04-22 02:22:33.164970+00:00,medium.com,96.110.46.6,6,12.363,13.871,16.787
2021-04-22 02:22:33.165136+00:00,medium.com,96.110.37.170,7,13.798,16.854,22.114
2021-04-22 02:22:33.165298+00:00,medium.com,96.110.38.93,8,21.173,22.944,27.779
2021-04-22 02:22:33.165457+00:00,medium.com,96.110.45.185,9,21.456,23.712,29.612
2021-04-22 02:22:33.165615+00:00,medium.com,96.110.33.62,10,21.669,23.875,28.674
2021-04-22 02:22:33.165773+00:00,medium.com,50.242.151.226,11,22.67,25.904,29.298
2021-04-22 02:22:33.165930+00:00,medium.com,162.159.152.4,12,22.748,25.454,29.715
2021-04-22 02:22:38.068325+00:00,docs.python.org,10.0.0.1,1,1.532,2.601,3.318
2021-04-22 02:22:38.068735+00:00,docs.python.org,96.120.88.185,2,10.027,17.548,24.925
2021-04-22 02:22:38.068990+00:00,docs.python.org,96.110.177.73,3,11.638,17.422,27.741
2021-04-22 02:22:38.069168+00:00,docs.python.org,69.139.199.197,4,13.064,20.307,31.886
2021-04-22 02:22:38.069338+00:00,docs.python.org,96.110.41.125,5,13.565,15.456,21.811
2021-04-22 02:22:38.069504+00:00,docs.python.org,96.110.46.42,6,11.732,16.613,22.894
2021-04-22 02:22:38.069667+00:00,docs.python.org,96.110.37.174,7,15.62,18.858,23.449
2021-04-22 02:22:38.069828+00:00,docs.python.org,96.110.32.254,8,15.598,22.913,30.769
2021-04-22 02:22:38.069986+00:00,docs.python.org,173.167.57.86,9,12.579,14.701,17.057
2021-04-22 02:22:38.070145+00:00,docs.python.org,151.101.40.223,10,11.81,14.746,20.865
2021-04-22 02:22:57.184749+00:00,www.cplusplus.com,10.0.0.1,1,1.774,2.338,3.145
2021-04-22 02:22:57.185174+00:00,www.cplusplus.com,96.120.88.185,2,12.569,16.413,26.112
2021-04-22 02:22:57.185460+00:00,www.cplusplus.com,96.110.177.73,3,11.761,14.402,20.452
2021-04-22 02:22:57.185650+00:00,www.cplusplus.com,69.139.199.197,4,16.696,20.877,27.592
2021-04-22 02:22:57.185825+00:00,www.cplusplus.com,96.110.41.125,5,11.742,20.851,30.354
2021-04-22 02:22:57.186003+00:00,www.cplusplus.com,96.110.41.206,6,12.505,15.882,21.176
2021-04-22 02:22:57.186172+00:00,www.cplusplus.com,142.44.208.141,7,13.635,18.397,21.609
2021-04-22 02:22:57.186344+00:00,www.cplusplus.com,198.27.73.227,8,60.584,62.461,66.532
2021-04-22 02:22:57.186508+00:00,www.cplusplus.com,192.99.146.140,9,78.623,93.303,139.363
2021-04-22 02:22:57.186678+00:00,www.cplusplus.com,198.27.73.98,11,78.395,82.547,87.016
2021-04-22 02:22:57.186842+00:00,www.cplusplus.com,144.217.110.12,12,76.519,77.206,78.597
2021-04-22 02:23:02.089448+00:00,oiala.ai,10.0.0.1,1,1.8,2.857,3.505
2021-04-22 02:23:02.089862+00:00,oiala.ai,96.120.88.185,2,11.994,14.795,21.393
2021-04-22 02:23:02.090180+00:00,oiala.ai,96.110.177.73,3,12.039,16.245,28.028
2021-04-22 02:23:02.090358+00:00,oiala.ai,69.139.199.197,4,14.834,30.352,47.527
2021-04-22 02:23:02.090530+00:00,oiala.ai,96.110.41.125,5,11.945,15.171,19.99
2021-04-22 02:23:02.090697+00:00,oiala.ai,96.110.46.42,6,13.517,15.167,20.474
2021-04-22 02:23:02.090858+00:00,oiala.ai,96.110.37.170,7,14.958,19.523,24.19
2021-04-22 02:23:02.091018+00:00,oiala.ai,68.86.88.18,8,14.187,15.373,17.125
2021-04-22 02:23:02.091179+00:00,oiala.ai,66.208.228.6,9,14.581,30.486,60.311
2021-04-22 02:23:02.091340+00:00,oiala.ai,172.67.205.123,10,13.859,15.32,17.797
2021-04-22 02:41:29.756539+00:00,docs.google.com,10.0.0.1,1,1.742,3.157,4.529
2021-04-22 02:41:29.756968+00:00,docs.google.com,96.120.88.185,2,11.587,14.246,19.918
2021-04-22 02:41:29.757259+00:00,docs.google.com,96.110.177.73,3,10.848,16.245,20.186
2021-04-22 02:41:29.757437+00:00,docs.google.com,69.139.199.197,4,10.871,16.532,23.524
2021-04-22 02:41:29.757610+00:00,docs.google.com,68.86.143.93,5,11.823,17.649,26.618
2021-04-22 02:41:29.757778+00:00,docs.google.com,96.112.146.18,6,10.765,11.823,13.744
2021-04-22 02:41:29.757942+00:00,docs.google.com,74.125.37.224,7,11.528,15.205,19.015
2021-04-22 02:41:29.758104+00:00,docs.google.com,108.170.237.107,8,12.277,14.359,21.191
2021-04-22 02:41:29.758264+00:00,docs.google.com,216.58.194.206,9,11.306,13.701,20.812
2021-04-22 02:41:34.050119+00:00,stackoverflow.com,10.0.0.1,1,1.383,2.321,2.709
2021-04-22 02:41:34.050405+00:00,stackoverflow.com,96.120.88.185,2,12.433,16.601,22.568
2021-04-22 02:41:34.050606+00:00,stackoverflow.com,96.110.177.73,3,12.02,13.17,14.743
2021-04-22 02:41:34.050789+00:00,stackoverflow.com,69.139.199.197,4,11.143,18.7,32.182
2021-04-22 02:41:34.050965+00:00,stackoverflow.com,96.110.41.125,5,14.623,16.75,21.961
2021-04-22 02:41:34.051133+00:00,stackoverflow.com,96.110.41.222,6,11.904,14.618,22.026
2021-04-22 02:41:34.051300+00:00,stackoverflow.com,50.208.232.162,7,12.341,20.52,34.27
2021-04-22 02:41:34.051465+00:00,stackoverflow.com,151.101.1.69,8,11.393,13.284,18.951
2021-04-22 02:41:39.341143+00:00,calendar.google.com,10.0.0.1,1,2.605,2.976,3.568
2021-04-22 02:41:39.341565+00:00,calendar.google.com,96.120.88.185,2,12.217,14.588,19.642
2021-04-22 02:41:39.341861+00:00,calendar.google.com,96.110.177.73,3,11.033,14.32,19.098
2021-04-22 02:41:39.342040+00:00,calendar.google.com,69.139.199.197,4,11.043,12.974,14.836
2021-04-22 02:41:39.342212+00:00,calendar.google.com,68.86.143.93,5,11.274,42.22,117.921
2021-04-22 02:41:39.342380+00:00,calendar.google.com,96.112.146.22,6,12.401,15.121,19.404
2021-04-22 02:41:39.342546+00:00,calendar.google.com,108.170.226.52,7,13.233,14.286,15.112
2021-04-22 02:41:39.342709+00:00,calendar.google.com,142.250.238.167,8,13.494,15.649,21.609
2021-04-22 02:41:39.342872+00:00,calendar.google.com,142.250.72.206,9,10.9,12.023,13.582
2021-04-22 02:41:44.455980+00:00,sites.google.com,10.0.0.1,1,2.077,2.559,3.308
2021-04-22 02:41:44.456400+00:00,sites.google.com,96.120.88.185,2,11.021,13.845,20.079
2021-04-22 02:41:44.456689+00:00,sites.google.com,96.110.177.73,3,12.265,12.912,13.861
2021-04-22 02:41:44.456866+00:00,sites.google.com,69.139.199.197,4,11.595,18.219,27.172
2021-04-22 02:41:44.457035+00:00,sites.google.com,68.86.143.93,5,12.416,14.354,16.474
2021-04-22 02:41:44.457201+00:00,sites.google.com,96.112.146.18,6,12.71,17.96,22.483
2021-04-22 02:41:44.457364+00:00,sites.google.com,108.170.226.52,7,15.791,25.83,35.962
2021-04-22 02:41:44.457526+00:00,sites.google.com,72.14.235.1,8,12.523,17.686,27.318
2021-04-22 02:41:44.457685+00:00,sites.google.com,172.217.6.46,9,10.772,13.593,21.545
2021-04-22 02:42:24.424883+00:00,github.com,10.0.0.1,1,1.91,2.395,2.818
2021-04-22 02:42:24.425361+00:00,github.com,96.120.88.185,2,11.799,13.024,14.293
2021-04-22 02:42:24.425597+00:00,github.com,96.110.177.73,3,12.312,14.953,22.114
2021-04-22 02:42:24.425778+00:00,github.com,69.139.199.197,4,12.026,18.869,32.954
2021-04-22 02:42:24.425951+00:00,github.com,96.110.41.117,5,13.237,18.275,22.919
2021-04-22 02:42:24.426120+00:00,github.com,96.110.33.86,6,14.105,19.674,38.786
2021-04-22 02:42:24.426285+00:00,github.com,50.208.233.210,7,13.229,17.329,21.193
2021-04-22 02:42:24.426449+00:00,github.com,62.115.115.217,8,14.923,25.237,39.028
2021-04-22 02:42:24.426612+00:00,github.com,62.115.118.168,9,72.838,76.566,80.405
2021-04-22 02:42:24.426776+00:00,github.com,62.115.175.97,10,32.73,38.675,54.029
2021-04-22 02:42:24.426941+00:00,github.com,192.30.255.112,14,33.917,36.818,40.628
2021-04-22 02:42:32.251250+00:00,realpython.com,10.0.0.1,1,2.221,2.874,3.221
2021-04-22 02:42:32.251669+00:00,realpython.com,96.120.88.185,2,12.655,18.113,22.628
2021-04-22 02:42:32.251965+00:00,realpython.com,96.110.177.73,3,12.833,19.687,35.454
2021-04-22 02:42:32.252144+00:00,realpython.com,69.139.199.197,4,13.05,15.461,21.478
2021-04-22 02:42:32.252316+00:00,realpython.com,96.110.41.125,5,13.113,16.791,19.96
2021-04-22 02:42:32.252483+00:00,realpython.com,96.110.46.42,6,12.33,15.885,22.112
2021-04-22 02:42:32.252649+00:00,realpython.com,96.110.37.170,7,13.422,16.714,21.078
2021-04-22 02:42:32.252811+00:00,realpython.com,68.86.88.18,8,12.713,19.054,30.615
2021-04-22 02:42:32.252971+00:00,realpython.com,66.208.228.6,9,13.806,37.541,77.521
2021-04-22 02:42:32.253132+00:00,realpython.com,104.22.17.171,10,13.288,16.616,24.556
2021-04-22 02:42:41.226465+00:00,medium.com,10.0.0.1,1,2.525,3.113,3.704
2021-04-22 02:42:41.226709+00:00,medium.com,96.120.88.185,2,14.525,21.896,37.277
2021-04-22 02:42:41.226883+00:00,medium.com,96.110.177.73,3,12.197,16.052,29.214
2021-04-22 02:42:41.227034+00:00,medium.com,69.139.199.197,4,12.443,15.862,23.449
2021-04-22 02:42:41.227173+00:00,medium.com,96.110.41.113,5,13.396,15.981,22.374
2021-04-22 02:42:41.227310+00:00,medium.com,96.110.46.6,6,10.489,12.37,14.638
2021-04-22 02:42:41.227447+00:00,medium.com,96.110.37.170,7,14.779,19.674,32.656
2021-04-22 02:42:41.227581+00:00,medium.com,96.110.38.93,8,20.805,27.928,46.047
2021-04-22 02:42:41.227789+00:00,medium.com,96.110.45.185,9,21.715,24.957,29.583
2021-04-22 02:42:41.227992+00:00,medium.com,96.110.33.62,10,20.653,24.148,30.922
2021-04-22 02:42:41.228117+00:00,medium.com,50.242.151.226,11,21.189,27.224,32.353
2021-04-22 02:42:41.228232+00:00,medium.com,162.159.152.4,12,21.102,28.011,37.397
2021-04-22 02:42:48.869188+00:00,docs.python.org,10.0.0.1,1,1.472,2.688,3.207
2021-04-22 02:42:48.869615+00:00,docs.python.org,96.120.88.185,2,13.637,20.301,27.69
2021-04-22 02:42:48.869869+00:00,docs.python.org,96.110.177.73,3,13.512,23.848,55.817
2021-04-22 02:42:48.870053+00:00,docs.python.org,69.139.199.197,4,12.009,17.548,29.648
2021-04-22 02:42:48.870229+00:00,docs.python.org,96.110.41.125,5,12.49,14.232,17.55
2021-04-22 02:42:48.870401+00:00,docs.python.org,96.110.46.42,6,12.572,13.557,14.551
2021-04-22 02:42:48.870579+00:00,docs.python.org,96.110.37.174,7,14.573,20.69,26.572
2021-04-22 02:42:48.870748+00:00,docs.python.org,96.110.32.254,8,13.587,17.517,23.721
2021-04-22 02:42:48.870915+00:00,docs.python.org,173.167.57.86,9,12.029,15.883,20.072
2021-04-22 02:42:48.871082+00:00,docs.python.org,151.101.40.223,10,11.81,19.5,28.064
2021-04-22 02:43:07.002128+00:00,www.cplusplus.com,10.0.0.1,1,1.583,2.489,3.155
2021-04-22 02:43:07.002586+00:00,www.cplusplus.com,96.120.88.185,2,11.157,13.773,16.565
2021-04-22 02:43:07.002843+00:00,www.cplusplus.com,96.110.177.73,3,11.035,13.851,20.75
2021-04-22 02:43:07.003035+00:00,www.cplusplus.com,69.139.199.197,4,13.314,17.378,21.977
2021-04-22 02:43:07.003213+00:00,www.cplusplus.com,96.110.41.125,5,12.407,18.349,32.218
2021-04-22 02:43:07.003387+00:00,www.cplusplus.com,96.110.41.206,6,12.625,21.82,31.512
2021-04-22 02:43:07.003557+00:00,www.cplusplus.com,142.44.208.141,7,12.599,17.662,23.629
2021-04-22 02:43:07.003725+00:00,www.cplusplus.com,198.27.73.227,8,61.743,67.104,78.583
2021-04-22 02:43:07.003891+00:00,www.cplusplus.com,192.99.146.140,9,78.863,92.877,140.11
2021-04-22 02:43:07.004057+00:00,www.cplusplus.com,198.27.73.98,11,78.741,84.344,98.829
2021-04-22 02:43:07.004224+00:00,www.cplusplus.com,144.217.110.12,12,76.882,82.819,87.149
2021-04-22 02:43:14.296194+00:00,oiala.ai,10.0.0.1,1,2.599,3.246,4.881
2021-04-22 02:43:14.296611+00:00,oiala.ai,96.120.88.185,2,12.49,17.587,27.529
2021-04-22 02:43:14.296907+00:00,oiala.ai,96.110.177.73,3,10.381,18.749,29.932
2021-04-22 02:43:14.297086+00:00,oiala.ai,69.139.199.197,4,12.042,16.372,22.26
2021-04-22 02:43:14.297257+00:00,oiala.ai,96.110.41.121,5,13.89,18.764,22.619
2021-04-22 02:43:14.297424+00:00,oiala.ai,96.110.46.30,6,12.841,13.747,16.704
2021-04-22 02:43:14.297588+00:00,oiala.ai,96.110.37.178,7,14.275,17.956,23.712
2021-04-22 02:43:14.297750+00:00,oiala.ai,96.110.38.89,8,19.439,22.227,24.729
2021-04-22 02:43:14.297912+00:00,oiala.ai,96.110.45.185,9,21.747,22.875,26.019
2021-04-22 02:43:14.298074+00:00,oiala.ai,96.110.33.62,10,20.732,23.179,28.545
2021-04-22 02:43:14.298233+00:00,oiala.ai,50.242.151.226,11,20.29,21.262,22.898
2021-04-22 02:43:14.298393+00:00,oiala.ai,104.21.44.243,12,19.835,22.55,29.389
2021-04-22 03:01:21.035508+00:00,docs.google.com,10.0.0.1,1,1.616,2.777,3.531
2021-04-22 03:01:21.035793+00:00,docs.google.com,96.120.88.185,2,12.478,15.988,21.371
2021-04-22 03:01:21.035988+00:00,docs.google.com,96.110.177.73,3,12.298,19.004,31.277
2021-04-22 03:01:21.036173+00:00,docs.google.com,69.139.199.197,4,11.684,19.688,32.379
2021-04-22 03:01:21.036344+00:00,docs.google.com,68.86.143.93,5,11.561,14.442,18.497
2021-04-22 03:01:21.036508+00:00,docs.google.com,96.112.146.18,6,13.066,16.147,20.597
2021-04-22 03:01:21.036669+00:00,docs.google.com,72.14.239.204,7,12.172,13.731,17.545
2021-04-22 03:01:21.036829+00:00,docs.google.com,108.170.237.21,8,11.909,12.842,13.556
2021-04-22 03:01:21.036987+00:00,docs.google.com,216.58.194.174,9,10.883,13.705,19.943
2021-04-22 03:01:25.688609+00:00,stackoverflow.com,10.0.0.1,1,1.804,4.085,6.668
2021-04-22 03:01:25.689021+00:00,stackoverflow.com,96.120.88.185,2,12.149,18.646,29.894
2021-04-22 03:01:25.689323+00:00,stackoverflow.com,96.110.177.73,3,11.908,19.273,30.723
2021-04-22 03:01:25.689506+00:00,stackoverflow.com,69.139.199.197,4,10.85,16.9,28.863
2021-04-22 03:01:25.689679+00:00,stackoverflow.com,96.110.41.125,5,12.78,13.954,14.822
2021-04-22 03:01:25.689850+00:00,stackoverflow.com,96.110.41.222,6,12.764,18.721,33.766
2021-04-22 03:01:25.690015+00:00,stackoverflow.com,50.208.232.162,7,11.667,15.116,21.247
2021-04-22 03:01:25.690179+00:00,stackoverflow.com,151.101.1.69,8,12.602,14.767,21.202
2021-04-22 03:01:32.789676+00:00,calendar.google.com,10.0.0.1,1,1.696,3.627,6.262
2021-04-22 03:01:32.790092+00:00,calendar.google.com,96.120.88.185,2,12.782,18.165,27.907
2021-04-22 03:01:32.790388+00:00,calendar.google.com,96.110.177.73,3,11.358,17.907,24.853
2021-04-22 03:01:32.790569+00:00,calendar.google.com,69.139.199.197,4,15.722,19.348,21.849
